id,content,metadata,embedding
1563,"Tipo: Casa, Zona: Hudson, Dirección: Country Abril, Valor: USD 1.100.000, 4 dormitorios, 2 baños.

Características adicionales: Patio/Parque: Parque , Garage: 1, Metros construidos: 509, Lote: 1484, Apto banco: SI.

Enlace: https://www.remax.com.ar/420161202-306?associate=420161202","{""id"":""1"",""loc"":{""lines"":{""to"":5,""from"":1}},""zona"":""Hudson"",""valor"":""USD 1.100.000"",""source"":""blob"",""blobType"":""text/plain"",""dormitorios"":""4"",""tipo_de_propiedad"":""Casa""}","[-0.0073969592,-0.007550136,0.038501743,0.056685317,-0.025733711,-0.015653687,0.0024891237,0.040596806,-0.0077280193,-0.023401469,-0.011957676,-0.016365217,0.017699338,-0.047909766,-0.004812718,0.07573854,0.01891487,-0.010663085,-0.0072783707,0.0420594,-0.01184897,-0.047316823,-0.025674416,-0.026721949,0.029923838,-0.018934635,-0.013390621,-0.0316829,0.030576076,-0.024350177,-0.008340727,-0.02622783,0.061903212,-0.031188782,-0.04510317,0.006512487,-0.04265234,0.02614877,-0.032038666,-0.00013217679,0.07463171,0.04039916,0.014319565,0.048581768,-0.0040270686,-0.012985444,0.0032611846,0.0006738546,-0.007382136,0.021523818,-0.03907492,-0.00095797295,-0.04419399,0.025536062,-0.03450926,0.01092991,0.024923356,-0.00694237,0.007960255,0.04739588,0.0054550725,-0.037394915,0.03282926,0.041308336,-0.033896554,-0.021662172,-0.05391825,0.011443793,-0.0072882534,0.05731779,-0.011216498,0.055934254,0.038145978,0.04439164,0.02539771,-0.007698372,-0.028836777,-0.018766634,-0.03786927,-0.0026361241,-0.051309302,0.0420594,-0.04921424,-0.013677211,0.033066433,0.021247111,-0.017343571,-0.0063790744,0.01932993,-0.026385948,0.00781696,0.04209893,-0.03745421,-0.025022179,0.0023557118,-0.0061962507,-0.028085716,-0.0050103655,-0.008133196,0.010860733,0.016029216,0.0011704441,0.012619796,-0.0018022986,-0.052060362,0.012352971,-0.005012836,-0.005924485,0.025160532,-0.0210297,-0.011532734,0.0052277776,-0.029449485,0.018667812,-0.013202856,-0.019497931,-0.006413663,-0.0819842,-0.0081035495,0.0030660075,-0.016266393,-0.043363873,-0.035240557,-0.016068745,0.011542616,0.012214619,0.007535313,-0.0036515384,-0.023223586,-0.0330862,0.0017244748,0.045419406,-0.03812621,0.0075550773,0.028579835,-0.025575593,-0.011354852,-0.029153014,-0.0077329604,0.019715343,0.06273333,0.032354902,0.029666897,-0.0098428475,-0.021978406,0.051665068,0.021919113,0.024686178,0.016622158,-0.009907084,0.010603791,-0.0038516566,0.021148287,-0.05648767,-0.0055736606,0.015535098,0.02095064,-0.018944517,-0.060875446,-0.014853213,0.039430685,-0.03504291,0.0029820073,0.045537993,0.08075879,0.048937533,-0.015001449,-0.032453727,-0.051665068,0.005479778,0.032611847,-0.020634403,-0.005988721,0.06415639,-0.015169449,0.009457435,-0.00063247216,-0.0127087375,0.010485202,0.009027552,0.024785003,-0.047198232,0.023381704,-0.016157687,-0.009590847,-0.049490947,-0.044984583,0.032275844,0.014744507,0.011414146,-0.03591256,-0.0073673124,-0.012046618,0.010732261,0.023796765,-0.024705943,-0.021958642,0.00457307,-0.04510317,0.018242868,-0.019754872,-0.013864975,0.03195961,0.01405274,-0.02095064,-0.0007485901,0.00011449661,-0.0046990705,0.011542616,-0.013331327,0.063405335,0.035102203,-0.02660336,0.0028831835,0.017995808,-0.021523818,0.014378859,0.009126375,-0.024547825,0.0069818995,-0.056092374,-0.047237765,-0.02415253,0.0148729775,-0.014734625,0.057238728,-0.0055983667,-0.015100272,0.038501743,-0.021938877,-0.021583112,0.0210297,-0.005988721,-0.010416025,-0.0031030665,0.012817443,0.02822407,-0.013667328,-0.045024112,0.0075797834,-0.03941092,-0.018173693,0.022591114,0.018993929,0.009660024,-0.023184057,0.025140768,-0.022017937,0.022768997,0.075975716,-0.016800042,0.042296574,-0.032532785,0.038758684,-0.009111552,-0.03371867,0.002984478,0.02057511,-0.033264082,-0.035141733,0.023539823,0.01592051,-0.034647614,-0.060875446,0.0006701487,0.0011364734,0.06799076,0.013864975,-0.036446206,-0.0074364888,-0.031109724,0.017491808,0.015406626,0.019191576,0.06391922,-0.0013761211,0.0016762982,-0.006576722,0.006468016,0.03444997,0.033936083,-0.0029029483,0.028975131,0.052692834,0.0052524838,0.01022826,0.029073954,-0.0059837797,-0.0144875655,0.04328481,0.054471664,0.009877436,0.014161447,-0.02302594,-0.016859336,0.017511573,0.047909766,-0.03146549,0.07000676,0.020051343,0.01754122,0.05225801,0.0078910785,-0.059136145,0.00586025,-0.0013600622,0.013341209,-0.019043341,0.016839571,0.039608568,-0.013993447,-0.002922713,-0.032078195,-0.043245282,-0.012343089,-0.018203339,-0.0076588425,-0.026959125,0.0059096618,-0.019804284,0.035714913,-0.0013810622,-0.05735732,-0.013311562,-0.042968575,0.003471185,0.033422202,0.020377463,0.019932754,-0.04115022,0.034983616,-0.033817496,0.012768031,-0.015485685,0.008177667,-0.019893225,-0.04028057,-0.025951123,-0.015811803,-0.02302594,0.042415164,-0.038304094,-0.03176196,-0.025041943,0.00897814,-0.06739781,0.023935119,-0.05870132,-0.0010030613,-0.013657445,-0.017926633,0.012273912,0.008587786,0.069374286,0.0016466511,0.032710668,0.040142216,-0.020851817,-0.046802938,-0.024844296,0.020555345,0.057950262,-0.024804767,-0.02019958,-0.020209461,0.025595358,-0.046882,-0.039509743,-0.04443117,-0.012293678,0.0030783606,-0.04992577,-0.023856059,0.022749232,0.0033476553,0.01754122,0.015811803,0.012115794,0.016632041,-0.027690422,0.014813684,-0.019824049,-0.023282882,0.010346849,0.03907492,-0.04115022,-0.0032834199,0.055776138,-0.012758149,-0.008488962,0.025022179,0.010080025,0.022749232,-0.019359577,0.056013316,-0.024449002,0.087202094,-0.0285996,-0.031030664,-0.007337665,-0.0073722536,-0.032078195,-0.0056724846,-0.0416641,0.02972619,0.014398624,0.007303077,0.044826463,-0.029983133,-0.048067883,-0.029113483,-0.04328481,0.023836294,0.014121917,0.021266876,-0.04988624,0.0064828396,0.0021914172,0.017274395,0.006680487,0.025338415,0.02984478,-0.001124738,-0.024330413,-0.018005691,0.015159567,0.038679626,-0.0045953053,-0.103330135,0.0073722536,-0.005899779,0.010257907,-0.030931842,0.024686178,-0.053443898,0.04111069,-0.03518126,0.04810741,0.024745474,0.028342659,0.0070560174,-0.012175089,-0.05249519,0.025536062,0.0075797834,-0.013647563,0.09107599,0.021583112,-0.039766688,0.012115794,-0.038007624,0.0028955366,-0.07123218,-0.012372737,0.00045705994,0.097637884,0.016790159,-0.0017812985,0.0035403618,0.061666034,0.018687576,0.023144528,-0.02381653,0.025634887,0.018736988,0.017906867,0.00072264887,0.027809009,-0.015120037,-0.009165905,-0.028797248,-0.043126695,0.017215101,0.030141251,-4.906446e-05,0.00089188456,-0.0013328856,-0.0416641,-0.028777482,-0.028658895,-0.018687576,-0.01330168,0.0058306027,0.03025984,-0.0399841,0.035734676,-0.031149253,0.015693216,-0.038976096,0.03518126,0.017768515,0.06055921,-0.002527418,-0.004148128,-0.02701842,-0.004896718,-0.0213657,0.009724259,0.07621289,-0.019221224,-0.03518126,-0.04530082,-0.011176969,-0.040675864,-0.012412266,0.023381704,-0.001367474,-0.04759353,-0.00594425,0.023006175,0.00046354526,0.03753327,-0.04115022,0.020278638,0.025516298,-0.015703097,0.0075007244,0.0042049517,-0.026642889,-0.006132015,-0.0009116493,0.038976096,-0.032868788,-0.0064729573,0.03632762,0.0018517105,-0.0033896554,-0.07965196,0.03391632,-0.0052030715,-0.02743348,-0.011878617,-0.02016005,-0.003886245,0.00065903104,0.016266393,0.046170466,-0.0087804925,-0.0061715445,-0.025832534,0.035220794,-0.026820771,5.910125e-05,-0.03828433,-0.0024792415,-0.030042427,0.014477683,0.023717705,0.009837907,0.011354852,0.03059584,-0.0029202425,0.027888069,0.0009264729,0.035201028,0.013894622,0.02185982,0.02531865,-0.03356055,-0.0125901485,-0.011641441,-0.011493205,-0.006512487,-0.04118975,0.0053068367,0.022017937,0.009289435,0.005578602,0.031445723,-0.007619313,-0.006127074,0.0103863785,-0.0013192974,0.1091805,-0.015416509,0.04589376,-0.04925377,0.033481494,0.024626885,-0.036386915,-0.0059343674,-0.004958483,0.018282399,0.013874858,-0.0058256616,-0.018598635,0.0389168,0.028619364,-0.002722595,0.031406194,-0.052850954,-0.008523551,-0.0020357696,-0.038047154,-0.02946925,0.006517428,0.02656383,0.009412965,-0.019497931,0.037632093,-0.009492024,-0.04763306,0.017037218,0.016849453,0.021108758,0.0018072397,-0.034390673,-0.006601428,-0.022670174,0.012550619,-0.012738384,0.007925667,0.046407644,-0.029528543,0.017896986,0.038897038,-0.03612997,-0.015930392,0.0077379015,-0.015554862,0.0019974755,0.021444758,-0.022432996,0.0005311778,0.01891487,0.018717222,-0.004726247,-0.025101239,0.013084267,-0.003142596,0.013855093,0.014181212,0.038541272,-0.039588805,-0.033698905,0.039094687,-0.0018418281,0.009694613,0.024626885,0.01009979,-0.014596271,0.036228795,0.011582146,0.000683737,0.002440947,-0.02731489,0.029904073,-0.013706857,-0.028303128,-0.0061221328,0.030437723,0.0035848324,0.025793005,0.019814167,-0.016256511,0.004886836,-0.012333207,0.008039314,0.014121917,0.02219582,-0.01829228,0.058345556,-0.01350921,0.0144480355,-0.0057317787,-0.0055884845,-0.008652021,0.01047532,-0.013706857,0.006206133,0.12617819,-0.016977925,-0.024389707,0.008671786,0.011522852,-0.019497931,0.0589385,-0.01737322,-0.046407644,-0.018351575,0.014072506,0.036564797,-0.024409471,-0.005978838,-0.0049041295,0.03184102,-0.018993929,0.016720982,0.028322894,0.034331378,0.025931358,0.011671088,0.06403781,-0.05249519,0.009338846,-0.017313926,-0.028718188,-0.00013657754,-0.0010092378,-0.06273333,-0.024765238,0.018302163,0.023381704,-0.035260323,-0.009818142,0.006892958,0.012748267,-0.011651323,0.0013440034,-0.0042173043,-0.0070609585,-0.0289356,-0.010188731,-0.008365433,-0.055222724,0.057436377,0.029409954,0.0019307694,0.039351627,0.002527418,-0.03567538,0.020752992,0.037572797,-0.013005208,-0.016691335,-0.007782372,-0.008958375,-0.007831784,0.011404264,0.01213556,0.0019727696,0.013696975,-0.008745904,-0.005450131,0.011542616,-0.0042420104,-0.016137922,-0.030951606,-0.04107116,0.030991135,0.011918147,0.0014971802,-0.009126375,0.00361695,-0.009170846,-0.019606637,0.010139319,-0.029449485,-0.0399841,0.02407347,0.019863578,0.0033056552,-0.0005595896,-0.019468283,-0.01529792,-0.038600564,0.028046187,-0.0075007244,-0.012936032,-0.027334657,-0.01550545,-0.0062555447,0.008721198,-0.009551317,0.017719103,-0.020673933,0.0125901485,0.014289917,0.00034032436,0.016384982,-0.00361695,0.0038096565,-0.044114932,-0.02132617,0.013311562,-0.034094203,-0.010920027,-0.0008301197,0.008360491,0.007747784,0.04344293,0.005702132,-0.008232021,-0.03350126,0.000114110575,-0.028915836,0.033145495,-0.012965679,0.009002846,0.0024298294,0.0067941346,-0.019389225,-0.01887534,-0.041466456,0.038521506,0.027413715,-0.0020394756,-0.0033748318,0.030378427,0.023065468,0.0403201,-0.05296954,-0.020377463,-0.006789193,0.0409921,-0.007021429,-0.016345453,0.01284709,0.026761478,-0.02901466,-0.01230356,-0.015624039,0.0014280035,0.027492773,-0.0019974755,-0.007105429,-0.0060134265,-0.028322894,-0.007989902,-0.019962402,0.004293893,0.0062506036,0.0023100057,0.00029816985,0.009541435,0.047791176,-0.0054303664,-0.0004209275,-0.00037800093,-0.025476769,-0.021424994,-0.010840968,-0.026405713,0.008933669,-0.04826553,0.008113432,0.016266393,0.004802835,-0.0022927115,-0.014477683,0.018074868,-0.009946613,-0.023263115,-0.0008857081,-0.02913325,-0.019438636,-0.0024619473,0.013835329,0.002153123,-0.0027324774,0.0068484875,-0.020278638,-0.018144045,-0.029686661,-0.014971802,-0.03399538,-0.051427893,-0.004076481,0.012372737,0.04747494,0.02302594,-0.0035971852,-0.004442129,-0.02693936,-0.012461678,0.047119174,0.033323377,-0.013944034,0.054946017,-0.012352971,-0.0076687247,-0.019478166,0.012916267,-0.0213657,0.011256028,0.009996025,-0.03769139,0.0554599,-0.039430685,-0.052139424,-0.026801007,-0.03142596,0.03450926,-0.0010283849,0.0011667382,-0.0032908316,-0.002764595,0.0066953106,-0.0010450614,0.006759546,0.05241613,-0.0018702399,-0.017066866,0.016592512,-0.01230356,-0.0063494276,-0.016968042,-0.018529458,0.019863578,-0.0014551801,-0.0064630746,-0.007629195,-0.00685837,-0.0006917664,-0.013489445,0.014210858,-0.012926149,-0.029765721,-0.010831086,0.030081956,0.021760995,-0.0147939185,0.03209796,-0.019260753,0.0055884845,0.00024613296,0.003337773,0.006576722,-0.0013650034,-0.019527577,-0.0018060044,0.01737322,0.0040048333,-0.0076884897,-0.017353455,-0.024369942,-0.01271862,-0.028401952,0.026010416,-0.003051184,-0.00399248,0.025615122,0.0001131069,0.023342175,0.023678176,0.0034909497,-0.018648045,0.014121917,0.0016948277,0.024962885,0.0031920078,-0.0027596538,0.03699962,-0.02581277,0.02419206,-0.029489014,0.015604273,-0.0063296626,0.010416025,-0.026702184,-0.001717063,0.013183092,0.028757717,-0.03828433,-0.015406626,0.020772757,0.0023853588,-0.02294688,0.016473923,0.010613673,-0.020229226,-0.00025647858,-0.017304042,0.035695147,-0.026247595,0.014013211,-0.028401952,0.014131799,0.06569804,0.0012278854,-0.024804767,0.014161447,0.012876738,0.0032809493,-0.02856007,0.02182029,-0.007698372,0.005336484,-0.002511359,0.043917283,-0.0021395348,0.0036342442,-0.005632955,0.004358128,-0.029745955,0.030734193,0.044826463,0.021523818,0.0073771947,0.01064332,-0.040873513,0.014200976,0.02705795,0.030734193,-0.04747494,-0.029232072,-0.00051820715,-0.011730382,-0.011137439,0.009867554,0.009324023,0.0072931945,-0.005247542,-0.017817926,-0.01022826,0.009422847,0.051072124,0.011809441,0.011690852,-0.008093667,0.010969439,-0.022472527,0.015890863,-0.035952087,0.008276491,-0.006502604,-0.02302594,-0.011196733,-0.0014872978,0.0032784787,0.019280517,0.010554379,0.023520058,0.0030808311,-0.018638164,0.0037676564,0.026840536,-0.0072931945,0.023520058,0.025041943,0.00035514793,0.051111657,-0.01667157,-0.010376496,-0.0030091838,-0.0067941346,-0.01908287,0.007629195,-0.011236263,0.0010691497,0.001513239,-0.02207723,-0.010114613,-0.006645899,0.008113432,0.0060875444,-0.0060826032,0.03142596,-0.0192904,0.03662409,-0.00034279496,-0.017847573,-0.036762442,-0.006947311,-0.006710134,0.012985444,0.014398624,-0.00523766,0.008143079,-0.0063790744,0.022215584,0.03545797,0.005267307,-0.0032191845,0.027354421,-0.0037725975,-0.0019196518,0.024765238,-0.014289917,-0.004891777,0.009941672,-0.007228959,0.01509039,-0.020298403,0.0194584,-0.038264565,0.013766152,0.010005907,0.025575593,0.061666034,-0.015703097,0.046842467,-0.015811803,0.0017405337,-0.0051536597,0.01512992,0.011621675,-0.011858853,-0.037355386,0.0071153115,0.02332241,-0.017304042,-0.008988022,-0.0055143666,-0.0074216654,-0.030161016,0.025002414,0.0416641,0.002843654,0.014645684,-0.006388957,-0.032256078,-0.020318167,0.04763306,-0.035141733,-0.016375098,-0.0058207205,-0.0054600136,-0.02207723,-0.018312044,0.0030610664,0.02174123,0.022017937,-0.020080991,0.0040937746,0.01126591,0.024132766,0.0031401254,0.01467533,-0.035932325,-0.038047154,0.0064877807,0.017234866,-0.007490842,0.01700757,0.011878617,-0.021800524,-0.00498813,-0.024251355,0.040142216,0.074671246,-0.004876953,0.0034687144,-0.024587356,-0.009951554,-0.0065371925,-0.013351092,0.030022662,0.02381653,0.021642406,-0.01243203,0.0030165957,-0.0011556204,0.016869217,0.013400503,-0.019794403,0.015732745,0.032730434,0.028896071,0.014477683,-0.0051931893,-0.024626885,0.024824532,0.028540306,0.041624572,-0.016286157,-0.0074760183,0.023777,-0.023144528,-0.0012050323,-0.0073426063,-0.02294688,-0.023421234,-0.022274878,0.008306138,-0.0025039474,0.00022760351,0.018302163,-0.0069522522,0.0213657,-0.00814802,-0.017630162,0.011918147,0.014408506,0.00059201615,-0.0031574196,0.0067397812,0.046447173,0.011295557,0.012906385,-0.00032704492,-0.016118158,-0.0053068367,0.029706426,0.0037849506,0.013440033,-0.0420594,0.002594124,-0.0153374495,-0.001033326,0.015910627,-0.0046620113,0.014784036,-0.017867338,-0.035754442,-0.012609913,-0.03126784,0.04047822,-0.003920833,-0.0032636551,-0.01965605,0.0506373,-0.0070313113,-0.0056378962,0.024231588,0.023796765,0.019982167,-0.03466738,-0.0028189481,-0.0039307154,0.001833181,0.019922873,-0.010159084,-0.033521023,-0.008390138,-0.006433428,0.007322842,0.024883825,0.01247156,0.0083160205,-0.018272515,-0.00033383907,-0.011068262,0.04652623,-0.012125677,-0.0018405928,0.043047637,-0.014062623,0.0067743696,0.0118885,-0.010025672,0.02373747,-0.029943604,0.016058864,0.028401952,-0.030852782,-0.023935119,0.021681936,-0.042336106,0.018776517,0.011987324,0.0033155377,0.016464042,-0.007644019,0.025200062,0.0006652075,0.027413715,0.027374186,0.00332542,-0.00606778,0.029765721,0.01629604,-0.0029548309,0.028520541,0.0025286532,0.017145924,0.0071943705,-0.03990504,-0.016622158,0.0017825338,-0.030991135,-0.010584027,-0.0065322514,0.013351092,-0.028797248,-0.02019958,0.013459798,0.008652021,0.0020505933,-0.009694613,-0.044984583,-0.014586389,0.015722862,0.04419399,0.007826843,0.021721466,0.0052524838,0.007411783,0.019132283,0.012362854,0.0035477735,-0.00357495,0.026998654,0.031979375,-0.021958642,0.042336106,0.010119555,-0.0027374185,0.0058553084,-0.014971802,-0.029409954,-0.0033402436,-0.0064778985,-0.024508296,-0.0144678,0.008073903,-0.008582844,-0.007876255,0.028737953,-0.0061764857,-0.02660336,0.00785649,0.036821738,0.017027335,0.020812286,-0.011928029,-0.023144528,0.008493903,-0.0027275363,0.022512056,-0.014497448,-0.0077082543,-0.024785003,0.015218861,-0.017630162,0.041703634,0.022314409,-0.008469197,-0.010495084,-0.035754442,0.02577324,0.018934635,0.022353938,0.016513452,0.0022124173,0.008296256,0.038600564,-0.036209032,-0.03915398,-0.01733369,0.011246146,0.016632041,0.02701842,-0.002789301,-0.008291314,-0.00960073,0.0036713032,-0.012254148,-0.011364734,0.024014177,0.036347385,0.013677211,-0.016790159,-0.004128363,0.018173693,0.0027818892,0.00090361986,-0.009447552,0.036979854,-0.0046224818,0.0067990758,0.00055495725,-0.03395585,-0.0014020622,0.014210858,0.004797894,0.009516729,-0.024053706,0.018974165,-0.040458452,-0.008918845,-0.004731188,0.031801492,0.008266608,0.014003329,0.022373702,0.0372368,-0.04597282,-0.045024112,-0.025852298,-0.019557225,0.0130941495,-0.004597776,0.011364734,-0.011760029,0.020555345,0.014576507,-0.0040418925,0.0025471828,0.023006175,-0.02211676,0.0009147375,0.016513452,0.022334173,0.008444492,0.00017201513,0.0062209563,-0.00856308,-0.005109189,0.0058306027,-0.03237467,0.014270153,-0.0085680215,0.00307589,0.018183574,0.0025323592,0.0057317787,-0.0316829,-0.0006769429,0.048739884,-0.029093718,-0.004731188,-0.0072931945,0.027453244,-0.026959125,-0.012105912,0.0025286532,-0.02294688,-0.028481012,0.020258874,0.0061715445,-0.035141733,-0.012649443,-0.013341209,0.025793005,-0.006181427,0.00011750764,0.012609913,0.0062456625,-0.0049658944,0.0016725924,-0.012530855,0.005479778,0.0065520164,-0.038738918,-0.006626134,-0.029884309,-0.02415253,0.039648097,-0.00032241255,-0.013499327,0.009981201,-0.007900961,0.037315857,0.017145924,-0.013252268,-0.031623606,-0.031050429,0.0057416614,-0.009393199,-0.0034069496,0.046565764,0.0049658944,-0.0144480355,-0.0064729573,0.047277294,-0.000968473,0.00039128037,0.01978452,-0.008306138,-0.018173693,0.013143562,0.021938877,0.012787797,0.03429185,-0.02856007,-0.044075403,0.007461195,0.019280517,-0.04743541,0.024626885,0.019557225,-0.005247542,0.031228313,0.027275361,0.027492773,0.0382448,0.006438369,-0.033521023,-0.008533433,0.008068961,-0.025674416,-0.038462214,-0.01849981,0.028915836,-0.009635318,-0.0074463715,0.021504054,0.015643803,-0.0103863785,-0.004797894,0.044114932,-0.012194853,-0.027196303,0.04182222,-0.016908748,0.013104033,0.0058503672,-0.004951071,-0.002032064,-0.03504291,0.020812286,-0.0010487672,0.013311562,-0.021009935,0.031702667,0.027809009,-0.0056971903,0.005756485,-0.00089867867,-0.05565755,-0.018736988,-0.009966377,-7.952226e-05,0.010218378,0.013835329,-0.040596806,-0.05569708,-0.011878617,-0.013183092,-0.036446206,-0.008983081,0.028481012,0.0010259143,-0.016869217,0.021622641,0.017392984,0.0014403565,0.0074364888,0.0016812395,-0.008508727,-0.01737322,0.0052178954,0.007303077,0.0040270686,-0.01791675,-0.01995252,-0.0052080126,0.012501207,-0.00037985388,0.04209893,0.0012748267,0.019339813,-0.010178849,0.02535818,-0.009264729]"
